barrier-delay,1673,1250798848782
barrier-delay,767,1250798857166
barrier-delay,935,1251199159002
barrier-delay,1365,1251199164226
barrier-delay,1293,1251199165372
barrier-delay,1588,1251199166500
barrier-delay,727,1251721177166
barrier-delay,88,1251931568874
barrier-delay,37,1251959156502
barrier-delay,1597,1251959161241
barrier-delay,1294,1251959162519
barrier-delay,63,1251990520508
barrier-delay,470,1251990524969
barrier-delay,78,1251990526242
barrier-delay,810,1251990527412
barrier-delay,1052,1252004775159
barrier-delay,1088,1252004778594
barrier-delay,467,1252004779784
barrier-delay,1370,1252004841376
barrier-delay,706,1252005544464
barrier-delay,865,1252005547242
barrier-delay,601,1252005548458
barrier-delay,630,1252006407874
barrier-delay,1388,1252006409711
barrier-delay,112,1252204154047
barrier-delay,1491,1252204156801
barrier-delay,304,1252204157838
barrier-delay,1567,1252204158628
barrier-delay,732,1252207686522
barrier-delay,1232,1252207688707
barrier-delay,481,1252217221175
barrier-delay,713,1252219623399
barrier-delay,745,1252229618869
barrier-delay,1054,1252326426851
barrier-delay,456,1252330911603
barrier-delay,436,1252330928447
barrier-delay,139,1252335323473
barrier-delay,1266,1252368643317
barrier-delay,1562,1252373121145
barrier-delay,1657,1252524648150
barrier-delay,547,1252669641810
barrier-delay,576,1252669645059
barrier-delay,132,1252989548433
barrier-delay,31,1252991796623
barrier-delay,909,1253049762955
barrier-delay,1344,1253083630794
barrier-delay,1226,1253283984349
barrier-delay,1231,1253283987477
barrier-delay,1318,1253283988408
barrier-delay,781,1253289328432
barrier-delay,1044,1253291533396
barrier-delay,605,1253308205587
barrier-delay,1114,1253519689522
barrier-delay,1442,1253524191938
barrier-delay,631,1253524248991
barrier-delay,1581,1253598027489
barrier-delay,1450,1253598030129
barrier-delay,647,1253649360458
barrier-delay,888,1253708659297
barrier-delay,1094,1253882140739
barrier-delay,1179,1253890518654
barrier-delay,603,1253890520677
barrier-delay,790,1253912395181
barrier-delay,40,1254194894001
barrier-delay,1221,1254194897411
barrier-delay,1239,1254275980822
barrier-delay,1271,1254275983529
barrier-delay,840,1254382684709
barrier-delay,1484,1254492747022
barrier-delay,1606,1254569148729
barrier-delay,773,1254625729485
barrier-delay,303,1254641522269
barrier-delay,134,1254690067064
barrier-delay,1022,1254803941825
barrier-delay,717,1254805007946
barrier-delay,1276,1254905250978
barrier-delay,1683,1254905254139
barrier-delay,783,1254920234918
barrier-delay,1639,1255195179578
barrier-delay,939,1255244742173
barrier-delay,891,1255246944198
barrier-delay,1091,1255346085232
barrier-delay,648,1255346119818
barrier-delay,580,1255373394298
barrier-delay,295,1255421683491
barrier-delay,1583,1255459116163
barrier-delay,1414,1256190336659
barrier-delay,1020,1256190339599
barrier-delay,1215,1256247294626
barrier-delay,1463,1256351957797
barrier-delay,977,1256351960404
barrier-delay,191,1256431996942
barrier-delay,1119,1256579579144
barrier-delay,366,1256581764969
barrier-delay,1019,1256581766915
barrier-delay,796,1256610020168
barrier-delay,206,1256844491100
barrier-delay,84,1256844493923
barrier-delay,822,1256990497495
barrier-delay,1580,1256999165041
barrier-delay,532,1256999167111
barrier-delay,1281,1256999180179
barrier-delay,913,1257184416551
barrier-delay,338,1257184430149
barrier-delay,1004,1257341221652
barrier-delay,1596,1257341224327
barrier-delay,1470,1257569378394
barrier-delay,1456,1257569381416
barrier-delay,1595,1257569394793
barrier-delay,1383,1257569403821
barrier-delay,363,1257593725375
barrier-delay,871,1257915070592
barrier-delay,62,1257915073025
barrier-delay,1415,1257915073804
barrier-delay,329,1257915074526
barrier-delay,1638,1257915075202
barrier-delay,621,1257915075938
barrier-delay,240,1257928241603
barrier-delay,1615,1257976325489
barrier-delay,376,1258024996648
barrier-delay,1126,1258048563107
barrier-delay,1128,1258260619116
barrier-delay,131,1258312375113
barrier-delay,1291,1258353259554
barrier-delay,1585,1258394122207
barrier-delay,752,1258479206420
barrier-delay,1354,1258559638893
barrier-delay,1396,1258586619311
barrier-delay,1406,1258738698971
barrier-delay,627,1258750453625
barrier-delay,394,1258750455336
barrier-delay,735,1258817310454
barrier-delay,331,1258877518478
barrier-delay,742,1258932752237
barrier-delay,1228,1258987578331
barrier-delay,162,1258987580999
barrier-delay,853,1259037103218
barrier-delay,1321,1259172427175
barrier-delay,463,1259222671615
barrier-delay,526,1259299268739
barrier-delay,1684,1259490591447
barrier-delay,549,1259515758881
barrier-delay,1110,1259515761143
barrier-delay,136,1259520755416
barrier-delay,1610,1259624652374
barrier-delay,1241,1259626883834
barrier-delay,189,1259807865329
barrier-delay,16,1259879151681
barrier-delay,620,1259880325322
barrier-delay,1090,1259880354233
barrier-delay,971,1259953776606
barrier-delay,1420,1259962828540
barrier-delay,700,1260032693778
barrier-delay,1072,1260286218378
barrier-delay,1472,1260457295077
barrier-delay,1582,1260573555559
barrier-delay,330,1260704162818
barrier-delay,953,1260817444866
barrier-delay,1021,1260896581463
barrier-delay,533,1260991116650
barrier-delay,385,1261405407468
barrier-delay,1011,1261636977267
barrier-delay,754,1261636979863
barrier-delay,1325,1261636980524
barrier-delay,472,1261636981179
barrier-delay,216,1261636981808
barrier-delay,845,1261772427654
barrier-delay,1218,1262036715507
barrier-delay,1574,1262036718183
barrier-delay,997,1262159695273
barrier-delay,1457,1262165234784
barrier-delay,1448,1262203603202
barrier-delay,1492,1262397127235
barrier-delay,1571,1262440365135
barrier-delay,795,1262443432808
barrier-delay,82,1262459178135
barrier-delay,868,1262671421533
barrier-delay,51,1262671424362
barrier-delay,653,1262671435969
barrier-delay,402,1262691494958
barrier-delay,45,1262892460109
barrier-delay,419,1262892462858
barrier-delay,1565,1262892463550
barrier-delay,1261,1262983386370
barrier-delay,979,1263042354972
barrier-delay,1570,1263115103177
barrier-delay,114,1263175616952
barrier-delay,809,1263175621152
barrier-delay,32,1263274008102
barrier-delay,1677,1263278378546
barrier-delay,1621,1263302198868
barrier-delay,310,1263314588893
barrier-delay,221,1263346109364
barrier-delay,258,1263422676530
barrier-delay,1267,1263503376339
barrier-delay,1178,1263527692657
barrier-delay,341,1263596105200
barrier-delay,916,1263597211902
barrier-delay,594,1263637882810
barrier-delay,1262,1263653181603
barrier-delay,106,1263675918827
barrier-delay,432,1263734185595
barrier-delay,72,1263790695646
barrier-delay,1236,1263792919167
barrier-delay,446,1263851539347
barrier-delay,1646,1263947401720
barrier-delay,109,1263993611764
barrier-delay,813,1264082856632
barrier-delay,780,1264164145016
barrier-delay,358,1264164169848
barrier-delay,1237,1264226797257
barrier-delay,347,1264397282181
barrier-delay,137,1264469039155
barrier-delay,1338,1264780125812
barrier-delay,256,1264780127936
barrier-delay,138,1264780128536
barrier-delay,1625,1264901419260
barrier-delay,607,1265002640535
barrier-delay,827,1265394087029
barrier-delay,1356,1265527291048
barrier-delay,1368,1265558897237
barrier-delay,107,1265669050932
barrier-delay,1124,1265761428405
barrier-delay,1006,1265764766122
barrier-delay,590,1265764773512
barrier-delay,989,1265951878247
barrier-delay,598,1265951881147
barrier-delay,812,1266005095118
barrier-delay,1666,1266028687856
barrier-delay,38,1266189201174
barrier-delay,880,1266189203925
barrier-delay,650,1266229496416
