14:10:33.670 [worker-akka.actor.default-dispatcher-2] INFO  a.e.s.Slf4jLogger  - Slf4jLogger started
2018-02-23T14:10:33.845+0000: 2.531: [Full GC (Metadata GC Threshold) 2018-02-23T14:10:33.845+0000: 2.531: [Tenured: 0K->15486K(341376K), 0.0377651 secs] 117530K->15486K(494976K), [Metaspace: 20943K->20943K(1067008K)], 0.0378281 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
Ama winner
Ama winner
14:10:34.303 [worker-akka.actor.default-dispatcher-2] INFO  a.r.a.ArteryTransport(akka://worker) akka.remote.artery.ArteryTransport(akka://worker) - Started embedded media driver in directory [/dev/shm/aeron-root-worker-29f1fe78-ddf7-4b08-9473-95be54a12533]
14:10:34.522 [worker-akka.actor.default-dispatcher-2] INFO  a.r.a.ArteryTransport(akka://worker) akka.remote.artery.ArteryTransport(akka://worker) - Remoting started; listening on address: [akka://worker@172.31.47.83:5412] with UID [-1450272882566234633]
14:10:34.625 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:zookeeper.version=3.4.9-1757313, built on 08/23/2016 06:50 GMT
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:host.name=ip-172-31-47-83.us-east-2.compute.internal
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.version=1.8.0_151
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.vendor=Oracle Corporation
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.home=/usr/lib/jvm/java-8-openjdk-amd64/jre
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.class.path=lib/commons-cli-1.4.jar:lib/minlog-1.3.0.jar:lib/asm-5.0.4.jar:lib/hadoop-annotations-2.7.3.jar:lib/hadoop-auth-2.7.3.jar:lib/akka-slf4j_2.11-2.5.6.jar:lib/jersey-core-1.9.jar:lib/lz4-1.3.0.jar:lib/jackson-core-asl-1.9.13.jar:lib/aeron-client-1.3.0.jar:lib/htrace-core-3.1.0-incubating.jar:lib/xz-1.0.jar:lib/commons-httpclient-3.1.jar:lib/asm-3.1.jar:lib/commons-lang3-3.4.jar:lib/scala-library-2.11.11.jar:lib/scala-java8-compat_2.11-0.7.0.jar:lib/commons-configuration-1.6.jar:lib/objenesis-2.1.jar:lib/jackson-annotations-2.8.0.jar:lib/jsr305-3.0.0.jar:lib/curator-framework-2.7.1.jar:lib/jersey-server-1.9.jar:lib/jets3t-0.9.0.jar:lib/leveldb-0.7.jar:lib/jetty-6.1.26.jar:lib/stax-api-1.0-2.jar:lib/flamestream-core-1.0-SNAPSHOT.jar:lib/reflectasm-1.07-shaded.jar:lib/apacheds-kerberos-codec-2.0.0-M15.jar:lib/api-asn1-api-1.0.0-M20.jar:lib/commons-lang-2.6.jar:lib/commons-beanutils-1.7.0.jar:lib/jackson-xc-1.8.3.jar:lib/jetty-util-6.1.26.jar:lib/logback-classic-1.2.3.jar:lib/jool-0.9.12.jar:lib/flamestream-runtime-1.0-SNAPSHOT-tests.jar:lib/httpcore-4.1.2.jar:lib/kryo-4.0.0.jar:lib/ant-1.8.1.jar:lib/jaxb-impl-2.2.3-1.jar:lib/jersey-json-1.9.jar:lib/commons-compress-1.4.1.jar:lib/leveldbjni-all-1.8.jar:lib/paranamer-2.3.jar:lib/jackson-core-2.8.4.jar:lib/commons-math3-3.6.1.jar:lib/scala-parser-combinators_2.11-1.0.4.jar:lib/netty-3.10.6.Final.jar:lib/trove4j-3.0.3.jar:lib/jaxb-api-2.2.2.jar:lib/logback-core-1.2.3.jar:lib/snappy-java-1.0.4.1.jar:lib/protobuf-java-2.5.0.jar:lib/reactive-streams-1.0.1.jar:lib/flamestream-examples-1.0-SNAPSHOT.jar:lib/commons-codec-1.4.jar:lib/activation-1.1.jar:lib/commons-net-3.1.jar:lib/curator-recipes-2.7.1.jar:lib/jackson-mapper-asl-1.9.13.jar:lib/jackson-databind-2.8.4.jar:lib/flamestream-runtime-1.0-SNAPSHOT.jar:lib/jackson-jaxrs-1.8.3.jar:lib/slf4j-api-1.7.24.jar:lib/akka-remote_2.11-2.5.6.jar:lib/akka-testkit_2.11-2.5.6.jar:lib/jline-0.9.94.jar:lib/akka-stream_2.11-2.5.6.jar:lib/jsp-api-2.1.jar:lib/kryonet-2.21.jar:lib/akka-kryo-serialization_2.11-0.5.0.jar:lib/config-1.3.1.jar:lib/ant-launcher-1.8.1.jar:lib/commons-logging-1.2.jar:lib/ssl-config-core_2.11-0.2.2.jar:lib/testng-6.10.jar:lib/leveldb-api-0.7.jar:lib/reflectasm-1.11.3.jar:lib/jcommander-1.48.jar:lib/commons-1.1.jar:lib/commons-digester-1.8.jar:lib/minlog-1.2.jar:lib/java-xmlbuilder-0.4.jar:lib/jettison-1.1.jar:lib/gson-2.2.4.jar:lib/jdk.tools-1.8.jar:lib/aeron-driver-1.3.0.jar:lib/zookeeper-3.4.9.jar:lib/commons-beanutils-core-1.8.0.jar:lib/commons-math3-3.1.1.jar:lib/akka-actor_2.11-2.5.6.jar:lib/curator-client-2.7.1.jar:lib/servlet-api-2.5.jar:lib/apacheds-i18n-2.0.0-M15.jar:lib/commons-io-2.4.jar:lib/commons-codec-1.6.jar:lib/akka-protobuf_2.11-2.5.6.jar:lib/jdom-2.0.2.jar:lib/api-util-1.0.0-M20.jar:lib/hadoop-common-2.7.3.jar:lib/agrona-0.9.6.jar:lib/xmlenc-0.52.jar:lib/guava-21.0.jar:lib/commons-collections-3.2.2.jar:lib/avro-1.7.4.jar:lib/httpclient-4.1.2.jar:lib/flamestream-core-1.0-SNAPSHOT-tests.jar:lib/annotations-12.0.jar:lib/jsch-0.1.42.jar:flamestream-runtime-1.0-SNAPSHOT.jar
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.library.path=/usr/java/packages/lib/amd64:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.io.tmpdir=/tmp
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.compiler=<NA>
14:10:34.626 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:os.name=Linux
14:10:34.627 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:os.arch=amd64
14:10:34.627 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:os.version=4.4.0-1049-aws
14:10:34.627 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:user.name=root
14:10:34.628 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:user.home=/root
14:10:34.628 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:user.dir=/opt/flamestream
14:10:34.631 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Initiating client connection, connectString=172.31.34.147:2181 sessionTimeout=5000 watcher=com.spbsu.flamestream.runtime.application.LifecycleWatcher$$Lambda$28/2013747464@9622ca0
14:10:34.669 [worker-akka.actor.default-dispatcher-2] INFO  a.a.RepointableActorRef akka://worker/user/watcher - Starting...
14:10:34.671 [worker-akka.actor.default-dispatcher-2-SendThread(172.31.34.147:2181)] INFO  o.a.z.ClientCnxn  - Opening socket connection to server 172.31.34.147/172.31.34.147:2181. Will not attempt to authenticate using SASL (unknown error)
14:10:34.676 [worker-akka.actor.default-dispatcher-2-SendThread(172.31.34.147:2181)] INFO  o.a.z.ClientCnxn  - Socket connection established to 172.31.34.147/172.31.34.147:2181, initiating session
14:10:34.684 [worker-akka.actor.default-dispatcher-2-SendThread(172.31.34.147:2181)] INFO  o.a.z.ClientCnxn  - Session establishment complete on server 172.31.34.147/172.31.34.147:2181, sessionid = 0x161c2ffd9f50006, negotiated timeout = 6000
14:10:34.778 [worker-akka.actor.default-dispatcher-2] INFO  a.a.RepointableActorRef akka://worker/user/watcher - Connected to ZK
14:10:40.894 [worker-akka.actor.default-dispatcher-2] INFO  a.a.RepointableActorRef akka://worker/user/watcher - Creating node with watchGraphs: 'com.spbsu.flamestream.core.Graph$Builder$MyGraph@3705ffdc', config: 'ClusterConfig{paths={172.31.33.155=akka://worker@172.31.33.155:5412/user/watcher/graph0000000000, 172.31.47.83=akka://worker@172.31.47.83:5412/user/watcher/graph0000000000, 172.31.39.64=akka://worker@172.31.39.64:5412/user/watcher/graph0000000000, 172.31.35.79=akka://worker@172.31.35.79:5412/user/watcher/graph0000000000, 172.31.37.101=akka://worker@172.31.37.101:5412/user/watcher/graph0000000000}, ackerLocation='172.31.35.79', props=ComputationLayout{ranges={172.31.33.155=HashRange{from=-1073741825, to=-2}, 172.31.47.83=HashRange{from=1073741821, to=2147483644}, 172.31.39.64=HashRange{from=-2147483648, to=-1073741825}, 172.31.35.79=HashRange{from=0, to=0}, 172.31.37.101=HashRange{from=-2, to=1073741821}}}}'
14:10:41.480 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph - Starting...
14:10:41.480 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/local-acker/$a - Starting...
14:10:41.480 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/local-acker - Starting...
14:10:41.995 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000 - Starting...
14:10:41.997 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph - Finishing constructor
14:10:41.998 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/negotiator - Starting...
14:10:41.999 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/edge - Starting...
14:10:42.082 [worker-akka.actor.default-dispatcher-2] INFO  c.s.f.r.e.s.SocketRear  - FlameSocketGraphDeployerRear@172.31.47.83: connecting to 172.31.34.147:5678
14:10:42.089 [worker-akka.actor.default-dispatcher-2] INFO  c.s.f.r.e.s.SocketRear  - FlameSocketGraphDeployerRear@172.31.47.83: connected to 172.31.34.147:5678
14:10:42.118 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/$a - Starting...
14:10:42.119 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/$b - Starting...
14:10:42.120 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/$c - Starting...
14:10:42.130 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/edge/FlameSocketGraphDeployerRear - Starting...
14:10:42.131 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/edge/FlameSocketGraphDeployerFront - Starting...
14:10:42.132 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/negotiator - Requesting ticket for the frontClass FlameSocketGraphDeployerFront@172.31.47.83
14:10:42.139 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/negotiator - Ticket for the frontClass received: FrontTicket{allowedTimestamp=(1519395040892, FlameSocketGraphDeployerFront@172.31.47.83)}
14:10:42.140 [worker-akka.actor.default-dispatcher-2] INFO  c.s.f.r.e.s.SocketFront  - FlameSocketGraphDeployerFront@172.31.47.83: connecting to 172.31.34.147:4567
14:10:42.195 [Client] INFO  c.s.f.r.e.s.SocketFront  - FlameSocketGraphDeployerFront@172.31.47.83 has been disconnected from Connection 3
2018-02-23T14:10:46.073+0000: 14.758: [GC (Allocation Failure) 2018-02-23T14:10:46.073+0000: 14.758: [DefNew: 136576K->14292K(153600K), 0.0267253 secs] 152062K->49310K(494976K), 0.0267904 secs] [Times: user=0.02 sys=0.01, real=0.03 secs] 
2018-02-23T14:10:47.579+0000: 16.264: [GC (Allocation Failure) 2018-02-23T14:10:47.579+0000: 16.264: [DefNew: 150868K->9953K(153600K), 0.0333584 secs] 185886K->51524K(494976K), 0.0334192 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2018-02-23T14:10:48.385+0000: 17.070: [GC (Allocation Failure) 2018-02-23T14:10:48.385+0000: 17.071: [DefNew: 146529K->6257K(153600K), 0.0285406 secs] 188100K->55020K(494976K), 0.0285985 secs] [Times: user=0.02 sys=0.00, real=0.03 secs] 
2018-02-23T14:10:49.323+0000: 18.008: [GC (Allocation Failure) 2018-02-23T14:10:49.323+0000: 18.008: [DefNew: 142833K->14700K(153600K), 0.0338737 secs] 191596K->63463K(494976K), 0.0339353 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2018-02-23T14:10:50.287+0000: 18.973: [GC (Allocation Failure) 2018-02-23T14:10:50.287+0000: 18.973: [DefNew: 151276K->7674K(153600K), 0.0610630 secs] 200039K->67943K(494976K), 0.0611242 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2018-02-23T14:10:51.380+0000: 20.065: [GC (Allocation Failure) 2018-02-23T14:10:51.380+0000: 20.065: [DefNew: 144250K->15137K(153600K), 0.0257799 secs] 204519K->75406K(494976K), 0.0258619 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-02-23T14:10:52.524+0000: 21.210: [GC (Allocation Failure) 2018-02-23T14:10:52.524+0000: 21.210: [DefNew: 151713K->15727K(153600K), 0.0631533 secs] 211982K->83109K(494976K), 0.0632242 secs] [Times: user=0.06 sys=0.01, real=0.07 secs] 
2018-02-23T14:10:53.693+0000: 22.379: [GC (Allocation Failure) 2018-02-23T14:10:53.693+0000: 22.379: [DefNew: 152303K->8388K(153600K), 0.0355873 secs] 219685K->90057K(494976K), 0.0356607 secs] [Times: user=0.03 sys=0.01, real=0.04 secs] 
2018-02-23T14:10:55.494+0000: 24.179: [GC (Allocation Failure) 2018-02-23T14:10:55.494+0000: 24.179: [DefNew: 144964K->17023K(153600K), 0.0423450 secs] 226633K->104422K(494976K), 0.0424257 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2018-02-23T14:10:57.526+0000: 26.212: [GC (Allocation Failure) 2018-02-23T14:10:57.526+0000: 26.212: [DefNew: 153599K->15899K(153600K), 0.0460756 secs] 240998K->114994K(494976K), 0.0461352 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2018-02-23T14:10:59.833+0000: 28.519: [GC (Allocation Failure) 2018-02-23T14:10:59.833+0000: 28.519: [DefNew: 152475K->6194K(153600K), 0.0203421 secs] 251570K->108815K(494976K), 0.0204033 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:02.248+0000: 30.933: [GC (Allocation Failure) 2018-02-23T14:11:02.248+0000: 30.933: [DefNew: 142770K->8263K(153600K), 0.0174688 secs] 245391K->110884K(494976K), 0.0175392 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2018-02-23T14:11:04.139+0000: 32.825: [GC (Allocation Failure) 2018-02-23T14:11:04.139+0000: 32.825: [DefNew: 144839K->10463K(153600K), 0.0194353 secs] 247460K->113084K(494976K), 0.0195118 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:05.410+0000: 34.096: [GC (Allocation Failure) 2018-02-23T14:11:05.410+0000: 34.096: [DefNew: 147039K->14046K(153600K), 0.0275304 secs] 249660K->118660K(494976K), 0.0275923 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2018-02-23T14:11:07.007+0000: 35.692: [GC (Allocation Failure) 2018-02-23T14:11:07.007+0000: 35.693: [DefNew: 150622K->5346K(153600K), 0.0210994 secs] 255236K->116729K(494976K), 0.0211631 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:09.245+0000: 37.930: [GC (Allocation Failure) 2018-02-23T14:11:09.245+0000: 37.930: [DefNew: 141922K->7374K(153600K), 0.0154660 secs] 253305K->118757K(494976K), 0.0155379 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:11.052+0000: 39.737: [GC (Allocation Failure) 2018-02-23T14:11:11.052+0000: 39.737: [DefNew: 143950K->9819K(153600K), 0.0174664 secs] 255333K->121202K(494976K), 0.0175367 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:13.206+0000: 41.892: [GC (Allocation Failure) 2018-02-23T14:11:13.206+0000: 41.892: [DefNew: 146395K->10720K(153600K), 0.0211293 secs] 257778K->123869K(494976K), 0.0211908 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2018-02-23T14:11:15.620+0000: 44.306: [GC (Allocation Failure) 2018-02-23T14:11:15.620+0000: 44.306: [DefNew: 147296K->9047K(153600K), 0.0218949 secs] 260445K->125608K(494976K), 0.0219614 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:18.155+0000: 46.841: [GC (Allocation Failure) 2018-02-23T14:11:18.155+0000: 46.841: [DefNew: 145623K->8511K(153600K), 0.0189568 secs] 262184K->127745K(494976K), 0.0190321 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2018-02-23T14:11:20.836+0000: 49.522: [GC (Allocation Failure) 2018-02-23T14:11:20.836+0000: 49.522: [DefNew: 145087K->10142K(153600K), 0.0200715 secs] 264321K->129376K(494976K), 0.0201449 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:23.470+0000: 52.156: [GC (Allocation Failure) 2018-02-23T14:11:23.470+0000: 52.156: [DefNew: 146718K->10309K(153600K), 0.0207588 secs] 265952K->131353K(494976K), 0.0208241 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:25.399+0000: 54.085: [GC (Allocation Failure) 2018-02-23T14:11:25.399+0000: 54.085: [DefNew: 146885K->9813K(153600K), 0.0195725 secs] 267929K->132566K(494976K), 0.0196418 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:27.260+0000: 55.946: [GC (Allocation Failure) 2018-02-23T14:11:27.260+0000: 55.946: [DefNew: 146389K->10876K(153600K), 0.0209275 secs] 269142K->135208K(494976K), 0.0209869 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:29.074+0000: 57.759: [GC (Allocation Failure) 2018-02-23T14:11:29.074+0000: 57.760: [DefNew: 147452K->10379K(153600K), 0.0223080 secs] 271784K->137935K(494976K), 0.0223938 secs] [Times: user=0.01 sys=0.01, real=0.03 secs] 
2018-02-23T14:11:31.591+0000: 60.276: [GC (Allocation Failure) 2018-02-23T14:11:31.591+0000: 60.276: [DefNew: 146955K->8810K(153600K), 0.0193873 secs] 274511K->138307K(494976K), 0.0194468 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:34.299+0000: 62.985: [GC (Allocation Failure) 2018-02-23T14:11:34.299+0000: 62.985: [DefNew: 145386K->9900K(153600K), 0.0210705 secs] 274883K->141556K(494976K), 0.0211279 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:37.033+0000: 65.719: [GC (Allocation Failure) 2018-02-23T14:11:37.033+0000: 65.719: [DefNew: 146476K->10352K(153600K), 0.0201344 secs] 278132K->143780K(494976K), 0.0201918 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:39.724+0000: 68.410: [GC (Allocation Failure) 2018-02-23T14:11:39.724+0000: 68.410: [DefNew: 146928K->9383K(153600K), 0.0191413 secs] 280356K->145049K(494976K), 0.0192095 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:42.197+0000: 70.883: [GC (Allocation Failure) 2018-02-23T14:11:42.197+0000: 70.883: [DefNew: 145959K->10080K(153600K), 0.0206847 secs] 281625K->147796K(494976K), 0.0207450 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:44.790+0000: 73.476: [GC (Allocation Failure) 2018-02-23T14:11:44.790+0000: 73.476: [DefNew: 146656K->10319K(153600K), 0.0200269 secs] 284372K->149896K(494976K), 0.0200867 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:47.318+0000: 76.004: [GC (Allocation Failure) 2018-02-23T14:11:47.319+0000: 76.005: [DefNew: 146895K->9839K(153600K), 0.0197719 secs] 286472K->151517K(494976K), 0.0207543 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:49.764+0000: 78.449: [GC (Allocation Failure) 2018-02-23T14:11:49.764+0000: 78.449: [DefNew: 146415K->10240K(153600K), 0.0205731 secs] 288093K->153950K(494976K), 0.0206331 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:51.928+0000: 80.614: [GC (Allocation Failure) 2018-02-23T14:11:51.928+0000: 80.614: [DefNew: 146816K->10991K(153600K), 0.0210985 secs] 290526K->156638K(494976K), 0.0211675 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:54.599+0000: 83.285: [GC (Allocation Failure) 2018-02-23T14:11:54.600+0000: 83.285: [DefNew: 147567K->11003K(153600K), 0.0208081 secs] 293214K->158575K(494976K), 0.0208690 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:57.360+0000: 86.045: [GC (Allocation Failure) 2018-02-23T14:11:57.360+0000: 86.045: [DefNew: 147579K->10873K(153600K), 0.0207215 secs] 295151K->160473K(494976K), 0.0207831 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:11:59.918+0000: 88.603: [GC (Allocation Failure) 2018-02-23T14:11:59.918+0000: 88.603: [DefNew: 147449K->11468K(153600K), 0.0215484 secs] 297049K->163205K(494976K), 0.0216078 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:12:02.564+0000: 91.250: [GC (Allocation Failure) 2018-02-23T14:12:02.564+0000: 91.250: [DefNew: 148044K->11285K(153600K), 0.0273839 secs] 299781K->165107K(494976K), 0.0274509 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2018-02-23T14:12:04.648+0000: 93.334: [GC (Allocation Failure) 2018-02-23T14:12:04.648+0000: 93.334: [DefNew: 147861K->11547K(153600K), 0.0216134 secs] 301683K->167551K(494976K), 0.0216731 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:12:06.720+0000: 95.406: [GC (Allocation Failure) 2018-02-23T14:12:06.720+0000: 95.406: [DefNew: 148123K->8328K(153600K), 0.0207917 secs] 304127K->169541K(494976K), 0.0208786 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:12:09.694+0000: 98.380: [GC (Allocation Failure) 2018-02-23T14:12:09.694+0000: 98.380: [DefNew: 144904K->12123K(153600K), 0.0189162 secs] 306117K->173336K(494976K), 0.0189830 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:12:11.891+0000: 100.576: [GC (Allocation Failure) 2018-02-23T14:12:11.891+0000: 100.576: [DefNew: 148699K->8774K(153600K), 0.0219354 secs] 309912K->175858K(494976K), 0.0219943 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:12:13.731+0000: 102.417: [GC (Allocation Failure) 2018-02-23T14:12:13.731+0000: 102.417: [DefNew: 145350K->9027K(153600K), 0.0190137 secs] 312434K->179369K(494976K), 0.0190719 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:12:17.047+0000: 105.733: [GC (Allocation Failure) 2018-02-23T14:12:17.047+0000: 105.733: [DefNew: 145603K->8280K(153600K), 0.0179169 secs] 315945K->181963K(494976K), 0.0179770 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-02-23T14:12:19.800+0000: 108.486: [GC (Allocation Failure) 2018-02-23T14:12:19.800+0000: 108.486: [DefNew: 144856K->12117K(153600K), 0.0183093 secs] 318539K->185801K(494976K), 0.0183736 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:12:22.653+0000: 111.339: [GC (Allocation Failure) 2018-02-23T14:12:22.653+0000: 111.339: [DefNew: 148693K->10439K(153600K), 0.0218065 secs] 322377K->189594K(494976K), 0.0218711 secs] [Times: user=0.02 sys=0.01, real=0.03 secs] 
