14:34:41.440 [worker-akka.actor.default-dispatcher-2] INFO  a.e.s.Slf4jLogger  - Slf4jLogger started
2018-02-23T14:34:41.604+0000: 2.705: [Full GC (Metadata GC Threshold) 2018-02-23T14:34:41.604+0000: 2.705: [Tenured: 0K->15407K(341376K), 0.0369998 secs] 117531K->15407K(494976K), [Metaspace: 20875K->20875K(1067008K)], 0.0370651 secs] [Times: user=0.04 sys=0.01, real=0.03 secs] 
Ama winner
Ama winner
14:34:42.087 [worker-akka.actor.default-dispatcher-2] INFO  a.r.a.ArteryTransport(akka://worker) akka.remote.artery.ArteryTransport(akka://worker) - Started embedded media driver in directory [/dev/shm/aeron-root-worker-0b464561-9cbe-497b-8102-4157bc7de63a]
14:34:42.318 [worker-akka.actor.default-dispatcher-2] INFO  a.r.a.ArteryTransport(akka://worker) akka.remote.artery.ArteryTransport(akka://worker) - Remoting started; listening on address: [akka://worker@172.31.33.155:5412] with UID [-9221979454384842550]
14:34:42.422 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:zookeeper.version=3.4.9-1757313, built on 08/23/2016 06:50 GMT
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:host.name=ip-172-31-33-155.us-east-2.compute.internal
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.version=1.8.0_151
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.vendor=Oracle Corporation
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.home=/usr/lib/jvm/java-8-openjdk-amd64/jre
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.class.path=lib/commons-cli-1.4.jar:lib/minlog-1.3.0.jar:lib/asm-5.0.4.jar:lib/hadoop-annotations-2.7.3.jar:lib/hadoop-auth-2.7.3.jar:lib/akka-slf4j_2.11-2.5.6.jar:lib/jersey-core-1.9.jar:lib/lz4-1.3.0.jar:lib/jackson-core-asl-1.9.13.jar:lib/aeron-client-1.3.0.jar:lib/htrace-core-3.1.0-incubating.jar:lib/xz-1.0.jar:lib/commons-httpclient-3.1.jar:lib/asm-3.1.jar:lib/commons-lang3-3.4.jar:lib/scala-library-2.11.11.jar:lib/scala-java8-compat_2.11-0.7.0.jar:lib/commons-configuration-1.6.jar:lib/objenesis-2.1.jar:lib/jackson-annotations-2.8.0.jar:lib/jsr305-3.0.0.jar:lib/curator-framework-2.7.1.jar:lib/jersey-server-1.9.jar:lib/jets3t-0.9.0.jar:lib/leveldb-0.7.jar:lib/jetty-6.1.26.jar:lib/stax-api-1.0-2.jar:lib/flamestream-core-1.0-SNAPSHOT.jar:lib/reflectasm-1.07-shaded.jar:lib/apacheds-kerberos-codec-2.0.0-M15.jar:lib/api-asn1-api-1.0.0-M20.jar:lib/commons-lang-2.6.jar:lib/commons-beanutils-1.7.0.jar:lib/jackson-xc-1.8.3.jar:lib/jetty-util-6.1.26.jar:lib/logback-classic-1.2.3.jar:lib/jool-0.9.12.jar:lib/flamestream-runtime-1.0-SNAPSHOT-tests.jar:lib/httpcore-4.1.2.jar:lib/kryo-4.0.0.jar:lib/ant-1.8.1.jar:lib/jaxb-impl-2.2.3-1.jar:lib/jersey-json-1.9.jar:lib/commons-compress-1.4.1.jar:lib/leveldbjni-all-1.8.jar:lib/paranamer-2.3.jar:lib/jackson-core-2.8.4.jar:lib/commons-math3-3.6.1.jar:lib/scala-parser-combinators_2.11-1.0.4.jar:lib/netty-3.10.6.Final.jar:lib/trove4j-3.0.3.jar:lib/jaxb-api-2.2.2.jar:lib/logback-core-1.2.3.jar:lib/snappy-java-1.0.4.1.jar:lib/protobuf-java-2.5.0.jar:lib/reactive-streams-1.0.1.jar:lib/flamestream-examples-1.0-SNAPSHOT.jar:lib/commons-codec-1.4.jar:lib/activation-1.1.jar:lib/commons-net-3.1.jar:lib/curator-recipes-2.7.1.jar:lib/jackson-mapper-asl-1.9.13.jar:lib/jackson-databind-2.8.4.jar:lib/flamestream-runtime-1.0-SNAPSHOT.jar:lib/jackson-jaxrs-1.8.3.jar:lib/slf4j-api-1.7.24.jar:lib/akka-remote_2.11-2.5.6.jar:lib/akka-testkit_2.11-2.5.6.jar:lib/jline-0.9.94.jar:lib/akka-stream_2.11-2.5.6.jar:lib/jsp-api-2.1.jar:lib/kryonet-2.21.jar:lib/akka-kryo-serialization_2.11-0.5.0.jar:lib/config-1.3.1.jar:lib/ant-launcher-1.8.1.jar:lib/commons-logging-1.2.jar:lib/ssl-config-core_2.11-0.2.2.jar:lib/testng-6.10.jar:lib/leveldb-api-0.7.jar:lib/reflectasm-1.11.3.jar:lib/jcommander-1.48.jar:lib/commons-1.1.jar:lib/commons-digester-1.8.jar:lib/minlog-1.2.jar:lib/java-xmlbuilder-0.4.jar:lib/jettison-1.1.jar:lib/gson-2.2.4.jar:lib/jdk.tools-1.8.jar:lib/aeron-driver-1.3.0.jar:lib/zookeeper-3.4.9.jar:lib/commons-beanutils-core-1.8.0.jar:lib/commons-math3-3.1.1.jar:lib/akka-actor_2.11-2.5.6.jar:lib/curator-client-2.7.1.jar:lib/servlet-api-2.5.jar:lib/apacheds-i18n-2.0.0-M15.jar:lib/commons-io-2.4.jar:lib/commons-codec-1.6.jar:lib/akka-protobuf_2.11-2.5.6.jar:lib/jdom-2.0.2.jar:lib/api-util-1.0.0-M20.jar:lib/hadoop-common-2.7.3.jar:lib/agrona-0.9.6.jar:lib/xmlenc-0.52.jar:lib/guava-21.0.jar:lib/commons-collections-3.2.2.jar:lib/avro-1.7.4.jar:lib/httpclient-4.1.2.jar:lib/flamestream-core-1.0-SNAPSHOT-tests.jar:lib/annotations-12.0.jar:lib/jsch-0.1.42.jar:flamestream-runtime-1.0-SNAPSHOT.jar
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.library.path=/usr/java/packages/lib/amd64:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.io.tmpdir=/tmp
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:java.compiler=<NA>
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:os.name=Linux
14:34:42.423 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:os.arch=amd64
14:34:42.424 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:os.version=4.4.0-1049-aws
14:34:42.424 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:user.name=root
14:34:42.425 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:user.home=/root
14:34:42.425 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Client environment:user.dir=/opt/flamestream
14:34:42.428 [worker-akka.actor.default-dispatcher-2] INFO  o.a.z.ZooKeeper  - Initiating client connection, connectString=172.31.34.147:2181 sessionTimeout=5000 watcher=com.spbsu.flamestream.runtime.application.LifecycleWatcher$$Lambda$28/2013747464@9622ca0
14:34:42.463 [worker-akka.actor.default-dispatcher-2] INFO  a.a.RepointableActorRef akka://worker/user/watcher - Starting...
14:34:42.468 [worker-akka.actor.default-dispatcher-2-SendThread(172.31.34.147:2181)] INFO  o.a.z.ClientCnxn  - Opening socket connection to server 172.31.34.147/172.31.34.147:2181. Will not attempt to authenticate using SASL (unknown error)
14:34:42.472 [worker-akka.actor.default-dispatcher-2-SendThread(172.31.34.147:2181)] INFO  o.a.z.ClientCnxn  - Socket connection established to 172.31.34.147/172.31.34.147:2181, initiating session
14:34:42.479 [worker-akka.actor.default-dispatcher-2-SendThread(172.31.34.147:2181)] INFO  o.a.z.ClientCnxn  - Session establishment complete on server 172.31.34.147/172.31.34.147:2181, sessionid = 0x161c315e1d90007, negotiated timeout = 6000
14:34:42.574 [worker-akka.actor.default-dispatcher-2] INFO  a.a.RepointableActorRef akka://worker/user/watcher - Connected to ZK
14:34:50.705 [worker-akka.actor.default-dispatcher-2] INFO  a.a.RepointableActorRef akka://worker/user/watcher - Creating node with watchGraphs: 'com.spbsu.flamestream.core.Graph$Builder$MyGraph@3705ffdc', config: 'ClusterConfig{paths={172.31.33.155=akka://worker@172.31.33.155:5412/user/watcher/graph0000000000, 172.31.47.83=akka://worker@172.31.47.83:5412/user/watcher/graph0000000000, 172.31.39.64=akka://worker@172.31.39.64:5412/user/watcher/graph0000000000, 172.31.35.79=akka://worker@172.31.35.79:5412/user/watcher/graph0000000000, 172.31.37.101=akka://worker@172.31.37.101:5412/user/watcher/graph0000000000}, ackerLocation='172.31.35.79', props=ComputationLayout{ranges={172.31.33.155=HashRange{from=-1073741825, to=-2}, 172.31.47.83=HashRange{from=1073741821, to=2147483644}, 172.31.39.64=HashRange{from=-2147483648, to=-1073741825}, 172.31.35.79=HashRange{from=0, to=0}, 172.31.37.101=HashRange{from=-2, to=1073741821}}}}'
14:34:51.277 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph - Starting...
14:34:51.280 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/local-acker/$a - Starting...
14:34:51.281 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/local-acker - Starting...
14:34:51.569 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph - Finishing constructor
14:34:51.571 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000 - Starting...
14:34:51.572 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/negotiator - Starting...
14:34:51.645 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/edge - Starting...
14:34:51.647 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/$a - Starting...
14:34:51.647 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/$b - Starting...
14:34:51.648 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/graph/$c - Starting...
14:34:51.678 [worker-akka.actor.default-dispatcher-2] INFO  c.s.f.r.e.s.SocketRear  - FlameSocketGraphDeployerRear@172.31.33.155: connecting to 172.31.34.147:5678
14:34:51.685 [worker-akka.actor.default-dispatcher-2] INFO  c.s.f.r.e.s.SocketRear  - FlameSocketGraphDeployerRear@172.31.33.155: connected to 172.31.34.147:5678
14:34:51.716 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/edge/FlameSocketGraphDeployerRear - Starting...
14:34:51.718 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/edge/FlameSocketGraphDeployerFront - Starting...
14:34:51.719 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/negotiator - Requesting ticket for the frontClass FlameSocketGraphDeployerFront@172.31.33.155
14:34:51.735 [worker-akka.actor.default-dispatcher-2] INFO  a.a.LocalActorRef akka://worker/user/watcher/graph0000000000/negotiator - Ticket for the frontClass received: FrontTicket{allowedTimestamp=(1519396490699, FlameSocketGraphDeployerFront@172.31.33.155)}
14:34:51.737 [worker-akka.actor.default-dispatcher-2] INFO  c.s.f.r.e.s.SocketFront  - FlameSocketGraphDeployerFront@172.31.33.155: connecting to 172.31.34.147:4567
2018-02-23T14:34:55.494+0000: 16.595: [GC (Allocation Failure) 2018-02-23T14:34:55.494+0000: 16.595: [DefNew: 136576K->14868K(153600K), 0.0258542 secs] 151983K->49807K(494976K), 0.0259298 secs] [Times: user=0.02 sys=0.01, real=0.02 secs] 
2018-02-23T14:37:46.948+0000: 188.050: [GC (Allocation Failure) 2018-02-23T14:37:46.948+0000: 188.050: [DefNew: 145671K->8705K(153600K), 0.0177002 secs] 290708K->157265K(494976K), 0.0177635 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:37:50.411+0000: 191.513: [GC (Allocation Failure) 2018-02-23T14:37:50.411+0000: 191.513: [DefNew: 145281K->9019K(153600K), 0.0190554 secs] 293841K->161215K(494976K), 0.0191144 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-02-23T14:37:53.815+0000: 194.917: [GC (Allocation Failure) 2018-02-23T14:37:53.815+0000: 194.917: [DefNew: 145595K->9203K(153600K), 0.0194431 secs] 297791K->165384K(494976K), 0.0195055 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:37:57.228+0000: 198.330: [GC (Allocation Failure) 2018-02-23T14:37:57.228+0000: 198.330: [DefNew: 145779K->9403K(153600K), 0.0192894 secs] 301960K->169343K(494976K), 0.0193496 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:00.242+0000: 201.344: [GC (Allocation Failure) 2018-02-23T14:38:00.242+0000: 201.344: [DefNew: 145979K->9076K(153600K), 0.0186889 secs] 305919K->172952K(494976K), 0.0187501 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2018-02-23T14:38:04.232+0000: 205.334: [GC (Allocation Failure) 2018-02-23T14:38:04.232+0000: 205.334: [DefNew: 145652K->9084K(153600K), 0.0184411 secs] 309528K->176486K(494976K), 0.0185098 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:07.790+0000: 208.892: [GC (Allocation Failure) 2018-02-23T14:38:07.790+0000: 208.892: [DefNew: 145660K->9727K(153600K), 0.0194718 secs] 313062K->180888K(494976K), 0.0195482 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:12.154+0000: 213.256: [GC (Allocation Failure) 2018-02-23T14:38:12.154+0000: 213.256: [DefNew: 146303K->9086K(153600K), 0.0194878 secs] 317464K->184812K(494976K), 0.0195528 secs] [Times: user=0.02 sys=0.01, real=0.02 secs] 
2018-02-23T14:38:15.799+0000: 216.901: [GC (Allocation Failure) 2018-02-23T14:38:15.799+0000: 216.901: [DefNew: 145662K->9775K(153600K), 0.0188391 secs] 321388K->189250K(494976K), 0.0189082 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:20.059+0000: 221.161: [GC (Allocation Failure) 2018-02-23T14:38:20.059+0000: 221.161: [DefNew: 146351K->9055K(153600K), 0.0205111 secs] 325826K->192527K(494976K), 0.0205826 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:23.335+0000: 224.437: [GC (Allocation Failure) 2018-02-23T14:38:23.335+0000: 224.437: [DefNew: 145631K->10091K(153600K), 0.0200355 secs] 329103K->197468K(494976K), 0.0200969 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:26.796+0000: 227.898: [GC (Allocation Failure) 2018-02-23T14:38:26.796+0000: 227.898: [DefNew: 146667K->10034K(153600K), 0.0200247 secs] 334044K->201805K(494976K), 0.0200954 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:31.650+0000: 232.752: [GC (Allocation Failure) 2018-02-23T14:38:31.650+0000: 232.752: [DefNew: 146610K->9816K(153600K), 0.0201558 secs] 338381K->205909K(494976K), 0.0202266 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:35.328+0000: 236.430: [GC (Allocation Failure) 2018-02-23T14:38:35.328+0000: 236.430: [DefNew: 146392K->9694K(153600K), 0.0194386 secs] 342485K->210030K(494976K), 0.0195096 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:38.761+0000: 239.862: [GC (Allocation Failure) 2018-02-23T14:38:38.761+0000: 239.863: [DefNew: 146270K->10045K(153600K), 0.0200735 secs] 346606K->214885K(494976K), 0.0201373 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:42.169+0000: 243.271: [GC (Allocation Failure) 2018-02-23T14:38:42.169+0000: 243.271: [DefNew: 146621K->10904K(153600K), 0.0215512 secs] 351461K->220578K(494976K), 0.0216261 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:45.813+0000: 246.915: [GC (Allocation Failure) 2018-02-23T14:38:45.813+0000: 246.915: [DefNew: 147480K->9472K(153600K), 0.0193290 secs] 357154K->223976K(494976K), 0.0193899 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:49.978+0000: 251.080: [GC (Allocation Failure) 2018-02-23T14:38:49.978+0000: 251.080: [DefNew: 146048K->10456K(153600K), 0.0251149 secs] 360552K->229301K(494976K), 0.0251815 secs] [Times: user=0.02 sys=0.00, real=0.03 secs] 
2018-02-23T14:38:53.290+0000: 254.392: [GC (Allocation Failure) 2018-02-23T14:38:53.290+0000: 254.392: [DefNew: 147032K->10006K(153600K), 0.0192742 secs] 365877K->233164K(494976K), 0.0193453 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:55.793+0000: 256.895: [GC (Allocation Failure) 2018-02-23T14:38:55.793+0000: 256.895: [DefNew: 146582K->9460K(153600K), 0.0199487 secs] 369740K->237576K(494976K), 0.0200080 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:38:59.676+0000: 260.778: [GC (Allocation Failure) 2018-02-23T14:38:59.676+0000: 260.778: [DefNew: 146036K->10221K(153600K), 0.0228555 secs] 374152K->242520K(494976K), 0.0229250 secs] [Times: user=0.02 sys=0.01, real=0.02 secs] 
2018-02-23T14:39:03.662+0000: 264.764: [GC (Allocation Failure) 2018-02-23T14:39:03.662+0000: 264.764: [DefNew: 146797K->10003K(153600K), 0.0262706 secs] 379096K->246857K(494976K), 0.0263380 secs] [Times: user=0.02 sys=0.01, real=0.02 secs] 
2018-02-23T14:39:07.063+0000: 268.164: [GC (Allocation Failure) 2018-02-23T14:39:07.063+0000: 268.165: [DefNew: 146579K->10073K(153600K), 0.0336262 secs] 383433K->251592K(494976K), 0.0336995 secs] [Times: user=0.02 sys=0.01, real=0.03 secs] 
2018-02-23T14:39:10.242+0000: 271.344: [GC (Allocation Failure) 2018-02-23T14:39:10.242+0000: 271.344: [DefNew: 146649K->10235K(153600K), 0.0286638 secs] 388168K->256414K(494976K), 0.0287297 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-02-23T14:39:13.754+0000: 274.856: [GC (Allocation Failure) 2018-02-23T14:39:13.754+0000: 274.856: [DefNew: 146811K->10119K(153600K), 0.0327693 secs] 392990K->261171K(494976K), 0.0328413 secs] [Times: user=0.01 sys=0.02, real=0.03 secs] 
2018-02-23T14:39:18.595+0000: 279.697: [GC (Allocation Failure) 2018-02-23T14:39:18.595+0000: 279.697: [DefNew: 146695K->10158K(153600K), 0.0440189 secs] 397747K->266265K(494976K), 0.0440796 secs] [Times: user=0.01 sys=0.03, real=0.04 secs] 
2018-02-23T14:39:22.017+0000: 283.119: [GC (Allocation Failure) 2018-02-23T14:39:22.017+0000: 283.119: [DefNew: 146734K->11280K(153600K), 0.0389731 secs] 402841K->271679K(494976K), 0.0390346 secs] [Times: user=0.01 sys=0.02, real=0.04 secs] 
2018-02-23T14:39:25.150+0000: 286.252: [GC (Allocation Failure) 2018-02-23T14:39:25.150+0000: 286.252: [DefNew: 147856K->9797K(153600K), 0.0558640 secs] 408255K->275777K(494976K), 0.0559261 secs] [Times: user=0.01 sys=0.05, real=0.06 secs] 
2018-02-23T14:39:28.527+0000: 289.629: [GC (Allocation Failure) 2018-02-23T14:39:28.527+0000: 289.629: [DefNew: 146373K->10310K(153600K), 0.0455359 secs] 412353K->281364K(494976K), 0.0456124 secs] [Times: user=0.01 sys=0.04, real=0.04 secs] 
2018-02-23T14:39:33.884+0000: 294.985: [GC (Allocation Failure) 2018-02-23T14:39:33.884+0000: 294.985: [DefNew: 146886K->10947K(153600K), 0.0338164 secs] 417940K->286495K(494976K), 0.0338823 secs] [Times: user=0.00 sys=0.03, real=0.03 secs] 
2018-02-23T14:39:36.924+0000: 298.026: [GC (Allocation Failure) 2018-02-23T14:39:36.925+0000: 298.026: [DefNew: 147523K->11170K(153600K), 0.0402296 secs] 423071K->292056K(494976K), 0.0402911 secs] [Times: user=0.02 sys=0.02, real=0.04 secs] 
2018-02-23T14:39:40.626+0000: 301.729: [GC (Allocation Failure) 2018-02-23T14:39:40.627+0000: 301.729: [DefNew: 147746K->10686K(153600K), 0.0332125 secs] 428632K->296620K(494976K), 0.0339483 secs] [Times: user=0.01 sys=0.01, real=0.03 secs] 
2018-02-23T14:39:44.862+0000: 305.964: [GC (Allocation Failure) 2018-02-23T14:39:44.862+0000: 305.964: [DefNew: 147262K->10653K(153600K), 0.0463595 secs] 433196K->301765K(494976K), 0.0464239 secs] [Times: user=0.01 sys=0.03, real=0.04 secs] 
2018-02-23T14:39:46.894+0000: 307.995: [GC (Allocation Failure) 2018-02-23T14:39:46.894+0000: 307.995: [DefNew: 147229K->10750K(153600K), 0.0347569 secs] 438341K->307129K(494976K), 0.0348188 secs] [Times: user=0.02 sys=0.02, real=0.03 secs] 
2018-02-23T14:39:50.723+0000: 311.825: [GC (Allocation Failure) 2018-02-23T14:39:50.723+0000: 311.825: [DefNew: 147326K->11318K(153600K), 0.0359224 secs] 443705K->312732K(494976K), 0.0359804 secs] [Times: user=0.02 sys=0.02, real=0.03 secs] 
2018-02-23T14:39:55.336+0000: 316.438: [GC (Allocation Failure) 2018-02-23T14:39:55.336+0000: 316.438: [DefNew: 147894K->10365K(153600K), 0.0303732 secs] 449308K->317245K(494976K), 0.0304442 secs] [Times: user=0.01 sys=0.02, real=0.03 secs] 
2018-02-23T14:39:58.100+0000: 319.202: [GC (Allocation Failure) 2018-02-23T14:39:58.100+0000: 319.202: [DefNew: 146941K->10320K(153600K), 0.0275571 secs] 453821K->323036K(494976K), 0.0276217 secs] [Times: user=0.02 sys=0.01, real=0.03 secs] 
2018-02-23T14:40:01.253+0000: 322.355: [GC (Allocation Failure) 2018-02-23T14:40:01.253+0000: 322.355: [DefNew: 146896K->10359K(153600K), 0.0464010 secs] 459612K->328562K(494976K), 0.0490532 secs] [Times: user=0.01 sys=0.02, real=0.06 secs] 
2018-02-23T14:40:04.621+0000: 325.723: [GC (Allocation Failure) 2018-02-23T14:40:04.622+0000: 325.723: [DefNew: 146935K->10125K(153600K), 0.0272705 secs] 465138K->333750K(494976K), 0.0273511 secs] [Times: user=0.02 sys=0.01, real=0.02 secs] 
14:40:04.691 [Client] INFO  c.s.f.r.e.s.SocketFront  - FlameSocketGraphDeployerFront@172.31.33.155 has been disconnected from Connection 2
14:40:04.691 [Client] INFO  c.s.f.r.e.s.SocketRear  - FlameSocketGraphDeployerRear@172.31.33.155: has been disconnected from Connection 2
